author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302644494/;Москва;sale;flat;4;4;2;80.0;36500000;-1;-1;-1;-1;-1;67 м²;8 м²;+79854040807;Марьина роща;проезд 12-й Марьиной рощи;8С3;Марьина Роща;Лофт-квартал Studio #12
А101;developer;https://www.cian.ru/sale/flat/306741364/;Москва;sale;flat;11;16;2;42.5;22210778;2025;-1;Монолитно-кирпичный;-1;Предчистовая, чистовая;13,1 м²;16,5 м²;+74951379043;Сокол; Зорге;25С2;Октябрьское поле;Дом на Зорге
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308784884/;Москва;sale;flat;2;9;2;57.14;93000000;2020;-1;-1;-1;-1;35 м²;7 м²;+79652685525;Таганский;Большой Николоворобинский переулок;9к12;Китай-город;Дом NV/9
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/303851508/;Москва;sale;flat;8;9;2;102.0;56000000;1953;-1;-1;-1;-1;-1;-1;+79660545854;Замоскворечье;Космодамианская набережная;40-42С3;Павелецкая;
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/303920462/;Москва;sale;flat;17;78;2;92.0;73000000;-1;-1;-1;-1;-1;80 м²;-1;+79647927191;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
MHEstate - Элитная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308806817/;Москва;sale;flat;20;21;2;67.0;62000000;-1;-1;-1;-1;-1;43 м²;14 м²;+79858607760;Беговой;Ленинградский проспект;29к2;Динамо;Царская площадь
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/293809448/;Москва;sale;flat;11;20;2;96.9;87500000;2024;-1;-1;-1;Чистовая;48,3 м²;16 м²;+79031127715;Пресненский;Дружинниковская ;15;Краснопресненская;SkyView
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283842591/;Москва;sale;flat;2;5;2;103.0;120000000;-1;-1;-1;-1;-1;-1;-1;+79858635928;Тверской;Никольская ;10/2С2б;Лубянка;St. Nickolas
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308877560/;Москва;sale;flat;40;68;2;60.0;53000000;2020;-1;-1;-1;-1;40 м²;10 м²;+79031473833;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/298794336/;Москва;sale;flat;2;11;2;49.8;20300000;-1;-1;-1;-1;-1;24 м²;20 м²;+79653270804;Щукино; Маршала Рыбалко;2к6;Панфиловская;Маршал
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539848/;Москва;sale;flat;5;6;2;100.0;59950000;2000;-1;-1;-1;-1;70 м²;10 м²;+79660472713;Замоскворечье;Большая Пионерская ;20;Павелецкая;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/291444022/;Москва;sale;flat;8;18;2;84.0;63000000;-1;-1;-1;-1;-1;60 м²;19 м²;+79670580817;Тверской; Александра Невского;27;Белорусская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308091340/;Москва;sale;flat;3;6;2;49.0;65000000;2020;-1;-1;-1;-1;-1;-1;+79850406184;Хамовники;Зубовская ;7;Парк Культуры;Roza Rossa
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/286643532/;Москва;sale;flat;4;8;2;69.0;65823293;-1;-1;-1;-1;-1;36 м²;8 м²;+79670580817;Хамовники;Смоленский бульвар;22/14;Смоленская;
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/307361899/;Москва;sale;flat;12;12;2;52.2;10100000;1986;-1;-1;-1;-1;30 м²;8,6 м²;+79031180940;Бирюлево Восточное;Лебедянская ;23;Лебедянская;
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/306243023/;Москва;sale;flat;9;27;2;69.4;32340400;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;44 м²;9,7 м²;+74951387097;Басманный; Фридриха Энгельса;56С9;Бауманская;Дом 56
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/308629847/;Москва;sale;flat;26;41;2;46.0;20950000;-1;-1;-1;-1;-1;24 м²;17 м²;+79854281089;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/306451958/;Москва;sale;flat;3;12;2;37.0;9500000;-1;-1;-1;-1;-1;26 м²;6 м²;+79104832520;Западное Дегунино;Коровинское шоссе;9К1;Селигерская;
VESPER;developer;https://www.cian.ru/sale/flat/286258299/;Москва;sale;flat;5;9;2;104.2;150958800;2023;-1;Монолитный;-1;Без отделки, чистовая с мебелью;-1;28 м²;+74951387184;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308553708/;Москва;sale;flat;9;12;2;88.0;59350000;-1;-1;-1;-1;-1;-1;10 м²;+79057198567;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539730/;Москва;sale;flat;2;6;2;63.0;35990000;1931;-1;-1;-1;-1;40 м²;13 м²;+79660548113;Басманный;Чистопрудный бульвар;12К2;Чистые пруды;
VESPER;developer;https://www.cian.ru/sale/flat/308762624/;Москва;sale;flat;5;21;2;110.6;108976392;2023;-1;Монолитный;-1;Чистовая, чистовая с мебелью;-1;34,6 м²;+74951347641;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
hoomie;real_estate_agent;https://www.cian.ru/sale/flat/305679467/;Москва;sale;flat;4;20;2;64.29;24166611;2024;-1;-1;-1;-1;22,2 м²;19,9 м²;+79652908569;Даниловский;Автозаводская ;26;Тульская;FORST
ID 74991203;homeowner;https://www.cian.ru/sale/flat/308079051/;Москва;sale;flat;3;24;2;53.2;19570000;-1;-1;-1;-1;-1;-1;17 м²;+79647979823;Донской;Новоданиловская набережная;8к2;Верхние котлы;Новоданиловская 8
Tekta Group;developer;https://www.cian.ru/sale/flat/301259741/;Москва;sale;flat;24;42;2;43.0;21606000;2023;-1;Монолитный;-1;Без отделки, предчистовая;15 м²;-1;+74951387129;Котловка;Севастопольский проспект;22А;Нагорная;Eniteo
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308553460/;Москва;sale;flat;9;12;2;99.0;96750000;-1;-1;-1;-1;-1;-1;10 м²;+79057198567;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305111360/;Москва;sale;flat;4;16;2;37.0;19000000;1977;-1;-1;-1;-1;20 м²;10 м²;+79652435417;Пресненский;Красногвардейский бульвар;5К2;Москва-Сити;
Главстрой;developer;https://www.cian.ru/sale/flat/306076580/;Москва;sale;flat;4;22;2;67.1;28625560;2024;-1;Монолитно-кирпичный;-1;Без отделки;21,5 м²;22,3 м²;+74951379308;Филевский парк;Береговой проезд;2;Фили;Береговой-2
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306566143/;Москва;sale;flat;6;7;2;96.0;260000000;-1;-1;-1;-1;-1;-1;10 м²;+79855162121;Хамовники; Льва Толстого;23к7с3;Парк Культуры;
ID 98396578;homeowner;https://www.cian.ru/sale/flat/308733860/;Москва;sale;flat;1;9;2;45.0;17800000;1966;-1;-1;-1;-1;30 м²;9 м²;+79151430800;Красносельский;Протопоповский переулок;38;Площадь трёх вокзалов;
VESPER;developer;https://www.cian.ru/sale/flat/308803465/;Москва;sale;flat;1;6;2;173.3;363930000;2027;-1;-1;-1;Чистовая с мебелью;-1;-1;+74951346294;Пресненский;Трехпрудный переулок;9С2;Пушкинская;Клубный дом Левенсон
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308343895/;Москва;sale;flat;8;29;2;69.1;31095000;-1;-1;-1;-1;-1;-1;28,7 м²;+79057198567;Якиманка;Мытная ;40к3;Шаболовская;Sky House
Андрей Кряжев;realtor;https://www.cian.ru/sale/flat/307921476/;Москва;sale;flat;9;9;2;51.0;13750000;1970;-1;-1;-1;-1;30 м²;6 м²;+79150341786;Чертаново Центральное;Днепропетровская ;27к1;Южная;
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/303040441/;Москва;sale;flat;4;6;2;102.7;114715900;2017;-1;Монолитно-кирпичный, монолитный, кирпичный;-1;Без отделки, черновая;37,6 м²;27,1 м²;+74951387060;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308907059/;Москва;sale;flat;10;32;2;64.4;51000000;2023;-1;-1;-1;-1;-1;-1;+79165921998;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
3SGroup;developer;https://www.cian.ru/sale/flat/305952760/;Москва;sale;flat;3;17;2;50.9;11860000;2026;-1;-1;-1;Без отделки;29,3 м²;16,6 м²;+74951374320;;;;Корниловская;FOREVILLE
MR Group;developer;https://www.cian.ru/sale/flat/306610643/;Москва;sale;flat;2;59;2;31.1;;2028;-1;Монолитно-кирпичный;-1;Предчистовая;15,7 м²;-1;+74951370518;Можайский;;;Давыдково;Веер ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308907057/;Москва;sale;flat;5;21;2;64.76;68500000;2021;-1;-1;-1;-1;-1;-1;+79623648720;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
Ю-Питер;real_estate_agent;https://www.cian.ru/sale/flat/308901152/;Москва;sale;flat;14;16;2;50.5;14000000;1976;-1;-1;-1;-1;28 м²;14,2 м²;+79681929060;Отрадное; Бестужевых;13;Отрадное;
MR Group;developer;https://www.cian.ru/sale/flat/300287890/;Москва;sale;flat;5;43;2;57.89;26965162;2025;-1;Монолитный;-1;Предчистовая, чистовая;24,1 м²;-1;+74951374843;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
ID 85604823;unknown;https://www.cian.ru/sale/flat/308497818/;Москва;sale;flat;16;41;2;51.0;34000000;2023;-1;-1;-1;-1;21 м²;17 м²;+79647714670;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
ID 95814020;realtor;https://www.cian.ru/sale/flat/308490853/;Москва;sale;flat;12;17;2;71.0;17900000;2022;-1;-1;-1;-1;40 м²;17 м²;+79660562472;; Никитина;11к4;Рассказовка;
Галс-Девелопмент;developer;https://www.cian.ru/sale/flat/308080996/;Москва;sale;flat;2;6;2;71.56;131670400;2024;-1;Монолитно-кирпичный;-1;Без отделки;26 м²;23,5 м²;+74951387122;Замоскворечье;Космодамианская набережная;4/22С8;Новокузнецкая;Клубный дом Космо 4/22
SHOW ME;real_estate_agent;https://www.cian.ru/sale/flat/272003903/;Москва;sale;flat;5;6;2;43.0;26900000;2016;-1;-1;-1;-1;-1;-1;+79197672046;Беговой; 3-я Ямского Поля;9;Белорусская;Art Residence
MOD Estate;real_estate_agent;https://www.cian.ru/sale/flat/305379573/;Москва;sale;flat;4;4;2;36.7;25000000;1893;-1;-1;-1;-1;18 м²;8 м²;+79645641377;Басманный;Хохловский переулок;3С1;Китай-город;
УЮТ;real_estate_agent;https://www.cian.ru/sale/flat/308890678/;Москва;sale;flat;5;9;2;47.0;12000000;-1;-1;-1;-1;-1;-1;6 м²;+79104948539;Царицыно;Кантемировская ;5К3;Кантемировская;
ID 11472181;realtor;https://www.cian.ru/sale/flat/306134580/;Москва;sale;flat;1;12;2;47.4;12150000;1966;-1;-1;-1;-1;31,3 м²;9,6 м²;+79651066770;Бескудниковский;Дмитровское шоссе;64К1;Верхние Лихоборы;
Доступная Недвижимость. 8 отдел;real_estate_agent;https://www.cian.ru/sale/flat/308628670/;Москва;sale;flat;4;12;2;53.7;12200000;-1;-1;-1;-1;-1;29,2 м²;8,7 м²;+79645682522;Косино-Ухтомский;Святоозерская ;13;Лухмановская;
Новые Ватутинки;real_estate_agent;https://www.cian.ru/sale/flat/305955783/;Москва;sale;flat;15;15;2;58.1;12300000;2025;-1;-1;-1;Чистовая;33,3 м²;12,7 м²;+79850318241;;;;;Новые Ватутинки, мкр. Заречный
CENTURY 21 RnB Estate;real_estate_agent;https://www.cian.ru/sale/flat/302016116/;Москва;sale;flat;6;17;2;61.0;13900000;2008;-1;-1;-1;-1;33 м²;13 м²;+79647821465;; Солнечная;9;Рассказовка;Град Московский
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308200551/;Москва;sale;flat;1;12;2;44.2;15500000;1971;-1;-1;-1;-1;33,2 м²;6 м²;+79672748255;Чертаново Южное; Академика Янгеля;6;Улица Академика Янгеля;
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/305382206/;Москва;sale;flat;11;16;2;60.3;15500000;2008;-1;-1;-1;-1;33,2 м²;12,9 м²;+79623644015;Северный;Дмитровское шоссе;165Ек3;Физтех;
WHITE BROKER;real_estate_agent;https://www.cian.ru/sale/flat/307682660/;Москва;sale;flat;8;9;2;44.4;15500000;1968;-1;-1;-1;-1;27,8 м²;5,5 м²;+79629055926;Южнопортовый;5-я Кожуховская ;20;Кожуховская;
Самолет плюс - Химки;real_estate_agent;https://www.cian.ru/sale/flat/307724281/;Москва;sale;flat;5;17;2;53.4;15500000;1992;-1;-1;-1;-1;32 м²;9,1 м²;+79672093845;Митино;Пятницкое шоссе;31;Митино;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/308554500/;Москва;sale;flat;8;9;2;44.0;17200000;1963;-1;-1;-1;-1;32 м²;7 м²;+79857048937;Южнопортовый; Симоновский Вал;19;Дубровка;
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/296918363/;Москва;sale;flat;24;30;2;47.0;19500000;2025;-1;-1;-1;Чистовая;33 м²;11 м²;+79855523853;Покровское-Стрешнево;Строительный проезд;9С6;Трикотажная;Sky Garden
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308520484/;Москва;sale;flat;14;17;2;51.2;19900000;2002;-1;-1;-1;-1;-1;9,7 м²;+79652484461;Тропарево-Никулино; Академика Анохина;5К4;Юго-Западная;
АЛинвест;real_estate_agent;https://www.cian.ru/sale/flat/296923306/;Москва;sale;flat;3;22;2;62.0;19800000;2023;-1;-1;-1;-1;36 м²;12 м²;+79645643048;Бескудниковский;Бескудниковский бульвар;52к1;Яхромская;
CENTURY 21 RnB Estate;real_estate_agent;https://www.cian.ru/sale/flat/308552991/;Москва;sale;flat;8;52;2;43.0;20000000;2024;-1;-1;-1;-1;18 м²;20 м²;+79660627541;Покровское-Стрешнево;Волоколамское шоссе;95/2к7;Трикотажная;City Bay
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/308828264/;Москва;sale;flat;2;17;2;69.6;22000000;2021;-1;-1;-1;-1;31,3 м²;19,4 м²;+79169767187;;;;Мичуринец;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/303954949/;Москва;sale;flat;34;54;2;67.01;25990000;2027;-1;-1;-1;-1;-1;10,6 м²;+79031491526;Хорошево-Мневники;3-й Силикатный проезд;10;Хорошёво;JOIS
Ярославна Слинько;realtor;https://www.cian.ru/sale/flat/307085818/;Москва;sale;flat;8;16;2;61.9;26350000;2023;-1;-1;-1;-1;-1;22 м²;+79100007251;Лефортово;Золоторожский проезд;3;Серп и Молот;MONODOM FAMILY
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/308849874/;Москва;sale;flat;2;16;2;75.2;26300000;2011;-1;-1;-1;-1;28 м²;15,4 м²;+79067886640;Теплый Стан; Академика Виноградова;1;Генерала Тюленева;Тёплый Край
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/307687672/;Москва;sale;flat;9;12;2;70.1;26400000;-1;-1;-1;-1;-1;-1;12 м²;+79651078974;Богородское;Погонный проезд;3ак6;Белокаменная;Лосиный остров
Лобстер Групп;real_estate_agent;https://www.cian.ru/sale/flat/303304703/;Москва;sale;flat;2;6;2;54.9;29000000;1959;-1;-1;-1;-1;-1;-1;+79855838790;Басманный;Старокирочный переулок;16/2С1;Бауманская;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/300989359/;Москва;sale;flat;10;14;2;45.0;35000000;2022;-1;-1;-1;-1;-1;16 м²;+79852921995;Раменки;проспект Генерала Дорохова;39к1;Минская;Собрание клубных домов West Garden
Penny Lane Moscow;real_estate_agent;https://www.cian.ru/sale/flat/308116534/;Москва;sale;flat;26;43;2;78.0;35000000;2007;-1;-1;-1;-1;60 м²;10 м²;+79660544251;Хорошевский;Хорошевское шоссе;16к2;Беговая;Дом на Беговой
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/308073091/;Москва;sale;flat;22;45;2;77.1;35200000;2024;-1;-1;-1;Без отделки;40,2 м²;14,6 м²;+79150738786;Хорошево-Мневники;к2/2;к2/2;Шелепиха;Сидней Сити ЖК
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/307966942/;Москва;sale;flat;22;24;2;66.8;35500000;2020;-1;-1;-1;-1;-1;10 м²;+79645659551;Хорошево-Мневники; Народного Ополчения;11;Народное Ополчение;Wellton park
Макспол Парк Культуры;real_estate_agent;https://www.cian.ru/sale/flat/306442339/;Москва;sale;flat;17;28;2;65.0;41000000;2019;-1;-1;-1;-1;33 м²;20,9 м²;+79031041105;Филевский парк; Василисы Кожиной;13;Парк Победы;Квартал апартаментов Match Point
Александр Кудинов;realtor;https://www.cian.ru/sale/flat/304722332/;Москва;sale;flat;2;8;2;65.0;52900000;2022;-1;-1;-1;-1;29 м²;23 м²;+79166272283;Раменки;Винницкая ;8к3;Раменки;Настоящее
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/308878597/;Москва;sale;flat;3;7;2;62.0;53000000;2016;-1;-1;-1;-1;-1;10 м²;+79660515680;Замоскворечье;Садовническая ;29;Новокузнецкая;BALCHUG RESIDENCE
Времена года;real_estate_agent;https://www.cian.ru/sale/flat/306231090/;Москва;sale;flat;2;9;2;65.0;52900000;-1;-1;-1;-1;-1;32 м²;20 м²;+79672634332;Раменки;Винницкая ;8к4;Раменки;Настоящее
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/296351713/;Москва;sale;flat;13;16;2;75.3;54000000;2022;-1;-1;-1;-1;32 м²;20 м²;+79896035005;Беговой;Ленинградский проспект;вл8;Белорусская;Slava
ЛИДЕР Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/306032982/;Москва;sale;flat;16;40;2;82.0;71000000;-1;-1;-1;-1;-1;55 м²;8 м²;+79660629164;Хорошевский;Ленинградский проспект;37/5;Аэропорт;Прайм Парк
Центрис;real_estate_agent;https://www.cian.ru/sale/flat/304330288/;Москва;sale;flat;9;15;2;97.25;126500000;-1;-1;-1;-1;-1;51 м²;12,9 м²;+79858704059;Хамовники; Усачева;15;Спортивная;Садовые кварталы
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/297454391/;Москва;sale;flat;23;73;2;218.9;133267706;2009;-1;-1;-1;-1;150 м²;30 м²;+79660587093;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
САДОВЫЕ КВАРТАЛЫ;real_estate_agent;https://www.cian.ru/sale/flat/307204125/;Москва;sale;flat;9;14;2;99.71;133800000;-1;-1;-1;-1;-1;44,2 м²;12,3 м²;+79153701347;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
Центрис;real_estate_agent;https://www.cian.ru/sale/flat/306276198/;Москва;sale;flat;9;14;2;99.71;134900000;-1;-1;-1;-1;-1;44,2 м²;12,3 м²;+79858704059;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
А101;developer;https://www.cian.ru/sale/flat/306745130/;Москва;sale;flat;3;10;2;35.2;7719007;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;11,6 м²;14,5 м²;+74951375220;;;3.3;Толстопальцево;Родные кварталы ЖК
Олег Демидов;realtor;https://www.cian.ru/sale/flat/302305116/;Москва;sale;flat;6;7;2;43.0;8500000;-1;-1;-1;-1;-1;35 м²;-1;+79154654027;Южное Бутово; Адмирала Руднева;20;Бунинская аллея;
Апрелевка С2;developer;https://www.cian.ru/sale/flat/294217796/;Москва;sale;flat;1;3;2;53.8;8500400;2023;-1;-1;-1;Без отделки;-1;-1;+74951374087;; Генерала Донскова;27к6;Апрелевка;Борисоглебское
;;https://www.cian.ru/sale/flat/277242740/;Москва;sale;flat;9;9;2;59.3;8539200;2024;-1;-1;-1;Без отделки;-1;-1;+74951376364;;;93;Крёкшино;Эдельвейс
А101;developer;https://www.cian.ru/sale/flat/306747385/;Москва;sale;flat;8;9;2;43.4;8633822;2025;-1;-1;-1;Без отделки;19,6 м²;18,6 м²;+74951344536;;;9.1;Улица Горчакова;Бунинские Кварталы ЖК
;;https://www.cian.ru/sale/flat/298336850/;Москва;sale;flat;2;9;2;65.2;8867200;2024;-1;-1;-1;Без отделки;-1;-1;+74951376364;;;к5Б;Крёкшино;Эдельвейс ЖК
А101;developer;https://www.cian.ru/sale/flat/306747990/;Москва;sale;flat;5;9;2;43.2;9052858;2025;-1;-1;-1;Без отделки;16,8 м²;16,8 м²;+74951344536;;;5.1;Бунинская аллея;Бунинские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306745141/;Москва;sale;flat;8;10;2;48.0;9097630;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;21,7 м²;12,3 м²;+74951375220;;;3.3;Толстопальцево;Родные кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306744757/;Москва;sale;flat;6;9;2;43.0;9048459;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;11,9 м²;15,2 м²;+74951375220;;;3.1;Толстопальцево;Родные кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650210/;Москва;sale;flat;9;17;2;52.79;9058936;2025;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;20,6 м²;18,8 м²;+74951374687;;;к4;Филатов Луг;Квартал Марьино ЖК
А101;developer;https://www.cian.ru/sale/flat/306746694/;Москва;sale;flat;2;9;2;40.2;9347622;2025;-1;-1;-1;Без отделки;12,4 м²;17,4 м²;+74951344536;;;6.1;Бунинская аллея;Бунинские Кварталы ЖК
Основа;developer;https://www.cian.ru/sale/flat/287742395/;Москва;sale;flat;3;20;2;34.8;9570000;2024;-1;Монолитный;-1;Без отделки, черновая;27,1 м²;2,7 м²;+74951370493;Северный;Новодачная ;67/68;Новодачная;ФизтехСити
СИСТЕМА;real_estate_agent;https://www.cian.ru/sale/flat/308476977/;Москва;sale;flat;17;22;2;41.4;9600000;2023;-1;-1;-1;-1;23 м²;12,1 м²;+79166033221;;;;Новомосковская;
А101;developer;https://www.cian.ru/sale/flat/306746092/;Москва;sale;flat;4;19;2;49.6;9575369;2025;-1;-1;-1;Без отделки;24,3 м²;10,8 м²;+74951344536;;;7.1;Бунинская аллея;Бунинские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306743701/;Москва;sale;flat;14;23;2;37.0;9576498;2025;-1;-1;-1;Без отделки;20,5 м²;7,2 м²;+74951374415;;;;Новомосковская;Дзен-кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308652517/;Москва;sale;flat;12;16;2;32.17;9703460;2027;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;20,1 м²;5 м²;+74951345087;Бирюлево Восточное;;к2;Орехово;Квартал Герцена ЖК
ID 52825739;homeowner;https://www.cian.ru/sale/flat/307814530/;Москва;sale;flat;7;15;2;46.5;23900000;2017;-1;-1;-1;-1;30 м²;10 м²;+79850119973;Хорошевский;Ходынский бульвар;20А;ЦСКА;Лайнер
Пионер;developer;https://www.cian.ru/sale/flat/301459955/;Москва;sale;flat;4;11;2;85.3;77775516;2025;-1;Монолитно-кирпичный;-1;Без отделки;-1;-1;+74951387235;Даниловский;;;Павелецкая;Опус ЖК
White and Broughton;real_estate_agent;https://www.cian.ru/sale/flat/301763282/;Москва;sale;flat;39;41;2;56.9;40000000;-1;-1;-1;-1;-1;32,6 м²;6,5 м²;+79646331510;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
Пионер;developer;https://www.cian.ru/sale/flat/307217514/;Москва;sale;flat;4;39;2;35.4;31667318;2027;-1;Монолитный;-1;Без отделки, предчистовая, чистовая;-1;-1;+74951387048;Даниловский;;;Павелецкая;Хай Лайф ЖК
