author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
TS Estate;real_estate_agent;https://www.cian.ru/sale/flat/309093480/;Москва;sale;flat;6;25;1;36.0;19800000;2022;-1;-1;-1;-1;15 м²;12 м²;+79854924653;Щукино; Берзарина;30Б;Октябрьское поле;Октябрьское поле
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/309093348/;Москва;sale;flat;3;10;4;157.5;157500000;2009;-1;-1;-1;-1;100 м²;20,7 м²;+79629487521;Басманный;Казарменный переулок;3;Курская;Дом на Покровском бульваре
Кремлёвские Ключи;real_estate_agent;https://www.cian.ru/sale/flat/309093268/;Москва;sale;flat;2;16;4;118.6;41900000;2003;-1;-1;-1;-1;75 м²;22 м²;+79652736302;Обручевский; Островитянова;5;Университет Дружбы Народов;
WHITE BROKER;real_estate_agent;https://www.cian.ru/sale/flat/309093093/;Москва;sale;flat;2;26;1;33.0;11000000;2014;-1;-1;-1;-1;15 м²;12 м²;+79163146874;;;5;Ольховая;
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/309093057/;Москва;sale;flat;12;12;3;69.8;18800000;2024;-1;-1;-1;-1;33,8 м²;16 м²;+79623644015;; Василия Аксенова;6;Мичуринец;Переделкино Ближнее Город-парк
Новые Ватутинки;real_estate_agent;https://www.cian.ru/sale/flat/309092924/;Москва;sale;flat;3;8;1;31.7;7900000;2024;-1;-1;-1;Чистовая;11,9 м²;8,8 м²;+79850318241;; 3-я Нововатутинская;15к2;Ольховая;Новые Ватутинки, мкр. Центральный
Capital Mars;real_estate_agent;https://www.cian.ru/sale/flat/309092871/;Москва;sale;flat;14;22;1;28.0;10999000;-1;-1;-1;-1;-1;-1;4 м²;+79661881103;Покровское-Стрешнево;Волоколамское шоссе;71/22к3;Спартак;Апарт-комплекс Движение.Тушино
Максим Пархоменко;realtor;https://www.cian.ru/sale/flat/309092833/;Москва;sale;flat;2;16;2;60.0;19999999;1997;-1;-1;-1;-1;37,7 м²;12,1 м²;+79169321198;Покровское-Стрешнево;Врачебный проезд;10;Щукинская;
ЛэндЛ;real_estate_agent;https://www.cian.ru/sale/flat/309092818/;Москва;sale;flat;18;23;1;42.0;15350000;2014;-1;-1;-1;-1;20 м²;13 м²;+79660624028;Соколиная гора;Мироновская ;46;Измайлово;Мироновский
ГК  LER GROUP;official_representative;https://www.cian.ru/sale/flat/309092752/;Москва;sale;flat;1;4;2;53.9;17625300;2014;-1;-1;-1;-1;-1;9 м²;+79651043270;Покровское-Стрешнево;Летная ;99С3;Тушинская;
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/309092751/;Москва;sale;flat;2;5;4;105.0;36500000;1957;-1;-1;-1;-1;62,6 м²;8,7 м²;+79804541930;Ростокино;Сельскохозяйственная ;11К1;Улица Сергея Эйзенштейна;
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/309092747/;Москва;sale;flat;15;17;3;59.0;13500000;2024;-1;-1;-1;Чистовая;38 м²;7 м²;+79858630835;Молжаниновский;Ленинградское шоссе;229Ак2;Новоподрезково;Молжаниново
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/309092746/;Москва;sale;flat;5;24;3;69.0;24900000;-1;-1;-1;-1;-1;35 м²;17 м²;+79100139811;Донской;Новоданиловская набережная;8к1;Верхние котлы;Новоданиловская 8
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/309092702/;Москва;sale;flat;10;32;1;42.0;19500000;2021;-1;-1;-1;-1;21 м²;13 м²;+79100159693;Богородское;Просторная ;7;Преображенская площадь;
МИЦ-Столичный ипотечный центр недвижимости;real_estate_agent;https://www.cian.ru/sale/flat/309092684/;Москва;sale;flat;6;25;2;60.0;14500000;-1;-1;-1;-1;-1;28,1 м²;11,8 м²;+79646325835;; Бианки;6к1;Рассказовка;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/309092671/;Москва;sale;flat;14;18;2;54.8;15900000;2019;-1;-1;-1;-1;-1;10,2 м²;+79672093382;Северное Бутово;Феодосийская ;7/1;Бульвар Дмитрия Донского;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/309092668/;Москва;sale;flat;12;32;2;72.0;41990000;2025;-1;-1;-1;Без отделки;35 м²;25 м²;+79167245598;Даниловский;1-й Кожевнический переулок;6;Павелецкая;HIGH LIFE
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/309092667/;Москва;sale;flat;21;26;-1;27.0;24479000;-1;-1;-1;-1;-1;-1;5 м²;+79660478248;Арбат; Новый Арбат;15;Арбатская;The Book
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/309092646/;Москва;sale;flat;12;12;2;47.3;8470000;-1;-1;-1;-1;-1;29 м²;6,1 м²;+79652437020;; Центральная;18;Троицк;
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/309092630/;Москва;sale;flat;11;14;1;28.8;9026560;2025;-1;Монолитный;-1;Без отделки, чистовая;12,4 м²;7,4 м²;+74951378831;;;5/1;Аэропорт Внуково;Новые Ватутинки, мкр. Заречный
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/309092629/;Москва;sale;flat;11;14;1;43.8;11858020;2025;-1;Монолитный;-1;Без отделки, чистовая;22,1 м²;11,2 м²;+74951378831;;;5/1;Аэропорт Внуково;Новые Ватутинки, мкр. Заречный
ГК  LER GROUP;official_representative;https://www.cian.ru/sale/flat/309092608/;Москва;sale;flat;1;4;-1;43.3;13293100;2014;-1;-1;-1;-1;-1;7 м²;+79651043270;Покровское-Стрешнево;Летная ;99С3;Тушинская;
FORMA;developer;https://www.cian.ru/sale/flat/309092553/;Москва;sale;flat;23;27;3;78.4;52496640;2027;-1;-1;-1;Неизвестно;34,5 м²;-1;+74951370018;Пресненский; Пресненский Вал;27С6;Белорусская;Republic
Наталия Бондарева;realtor;https://www.cian.ru/sale/flat/309092536/;Москва;sale;flat;2;8;3;56.0;19800000;1963;-1;-1;-1;-1;41 м²;6 м²;+79680123348;Тимирязевский; Всеволода Вишневского;8;Дмитровская;
Октава-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/309092503/;Москва;sale;flat;6;9;2;35.0;14700000;-1;-1;-1;-1;-1;23 м²;7 м²;+79169172815;Гольяново;Байкальская ;15;Щёлковская;
Максим Авдеев;realtor;https://www.cian.ru/sale/flat/309092350/;Москва;sale;flat;1;12;2;46.0;10500000;1979;-1;-1;-1;-1;-1;7 м²;+79639650912;Строгино;Неманский проезд;11;Строгино;
ID 109209993;realtor;https://www.cian.ru/sale/flat/309092304/;Москва;sale;flat;7;9;1;32.0;12950000;1962;-1;-1;-1;-1;21 м²;7 м²;+79850547792;Савеловский;Бутырская ;93;Дмитровская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/309092280/;Москва;sale;flat;2;34;1;20.1;8100000;2025;-1;-1;-1;Чистовая;-1;5 м²;+79607126257;Алтуфьевский;;2.1;Бескудниково;Алтуфьевское 53 ЖК
МИЭЛЬ;real_estate_agent;https://www.cian.ru/sale/flat/309092267/;Москва;sale;flat;3;12;2;44.5;9900000;2023;-1;-1;-1;-1;25,6 м²;9,2 м²;+79672094035;; Логинова;1к1;Щербинка;Остафьево
