author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/304056331/;Москва;sale;flat;15;20;1;43.6;10643526;2024;-1;Панельный, монолитный;-1;Без отделки, чистовая;12,8 м²;-1;+74951475836;;;к2;Новопеределкино;Город-парк Первый Московский
А101;developer;https://www.cian.ru/sale/flat/307513783/;Москва;sale;flat;9;17;1;36.6;11414588;2024;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, предчистовая, черновая, чистовая;12,9 м²;12,5 м²;+74951379021;;;;Новомосковская;Скандинавия
Самолет;developer;https://www.cian.ru/sale/flat/308653494/;Москва;sale;flat;2;12;1;48.0;12129624;2024;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;19,6 м²;19,1 м²;+74958016242;Молжаниновский;Северный ао;к3;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308655594/;Москва;sale;flat;2;16;1;40.1;13042525;2023;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;15,3 м²;14,2 м²;+74997048861;;;5с1;Румянцево;Тропарево Парк
;;https://www.cian.ru/sale/flat/307196838/;Москва;sale;flat;11;22;1;43.8;14243365;2024;-1;-1;-1;-1;-1;-1;+78005116552;; Анны Ахматовой;11к3;Рассказовка;Городские истории (Рассказовка)
ПИК;developer;https://www.cian.ru/sale/flat/307618432/;Москва;sale;flat;30;33;1;32.0;14716319;2024;-1;Монолитный;-1;Чистовая;9,4 м²;-1;+74951379026;Головинский;Кронштадтский бульвар;8к3;Водный стадион;Кронштадтский 14
AFI Development;developer;https://www.cian.ru/sale/flat/307299229/;Москва;sale;flat;17;25;1;37.5;16357350;2024;-1;Монолитный;-1;Без отделки, предчистовая, черновая, чистовая;27,5 м²;-1;+74951370891;Метрогородок;Тагильская ;2к1;Бульвар Рокоссовского;Сиреневый парк
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/305145360/;Москва;sale;flat;5;27;1;34.9;16984748;2024;-1;Панельный, монолитный;-1;Без отделки, чистовая;13,4 м²;11,2 м²;+74951378815;Щукино;;;Щукинская;Октябрьское Поле ЖК
ПИК;developer;https://www.cian.ru/sale/flat/308840566/;Москва;sale;flat;27;33;1;42.1;18263990;2023;-1;Монолитный;-1;Предчистовая, чистовая;11,3 м²;-1;+74951375112;Очаково-Матвеевское;;1.5;Аминьевская;Матвеевский Парк ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308654381/;Москва;sale;flat;11;21;1;41.7;20106060;2023;-1;Монолитный;-1;Без отделки, чистовая;18 м²;12,6 м²;+74951374432;Хорошево-Мневники;3-я Хорошевская ;17А;Зорге;Вереск
Regions Development;developer;https://www.cian.ru/sale/flat/308071562/;Москва;sale;flat;2;17;1;43.39;22272702;2024;-1;Монолитно-кирпичный;-1;Без отделки;18,5 м²;-1;+74951370547;Преображенское;Жилой комплекс Преображенская площадь;;Преображенская площадь;Преображенская площадь
ФСК;developer;https://www.cian.ru/sale/flat/306038586/;Москва;sale;flat;13;43;1;39.1;24144406;2023;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;15,2 м²;11,9 м²;+74951387123;Хорошево-Мневники;Шелепихинская набережная;40к1;Хорошёво;Sydney City
MR Group;developer;https://www.cian.ru/sale/flat/306514051/;Москва;sale;flat;31;32;1;39.9;25217980;2024;-1;Монолитно-кирпичный, монолитный, кирпичный;-1;Без отделки, предчистовая;13,9 м²;-1;+74997058993;Даниловский;Дубининская ;59к8;Серпуховская;Павелецкая Сити
MR Group;developer;https://www.cian.ru/sale/flat/306514065/;Москва;sale;flat;3;32;1;49.0;28115109;2024;-1;Монолитно-кирпичный, монолитный, кирпичный;-1;Без отделки, предчистовая;15,4 м²;-1;+74997058993;Даниловский;Дубининская ;59к8;Серпуховская;Павелецкая Сити
GloraX;developer;https://www.cian.ru/sale/flat/303477001/;Москва;sale;flat;3;21;1;53.7;29699999;2024;-1;Монолитный;-1;-;15,8 м²;-1;+74951378830;Беговой; 1-я Ямского Поля;28С3;Белорусская;GloraX Premium Белорусская
Стадион Спартак;developer;https://www.cian.ru/sale/flat/295316664/;Москва;sale;flat;3;22;1;51.9;34217670;2024;-1;Монолитный;-1;Без отделки;14,3 м²;10,1 м²;+74951387190;Покровское-Стрешнево;Россини кв-л;;Спартак;Клубный Город на Реке Примавера ЖК
Upside Development;real_estate_agent;https://www.cian.ru/sale/flat/308954463/;Москва;sale;flat;11;12;1;65.3;40486000;2020;-1;-1;-1;Неизвестно;-1;-1;+74996481451;Даниловский;2-я Рощинская ;1;Тульская;Данилов дом
